tweet_text	label_text	cleaned_text_bert	cleaned_text_bertweet
Volunteer Event at Island Harvest! #T1191 Packing for Puerto Rico! #worksomewhereyouâ¤ @Klaus30wood @Target https://t.co/Cz2o4U8ujS	rescue_volunteering_or_donation_effort	Volunteer Event at Island Harvest! T1191 Packing for Puerto Rico! worksomewhereyou red_heart	Volunteer Event at Island Harvest! #T1191 Packing for Puerto Rico! #worksomewhereyou❤ @Klaus30wood @Target https://t.co/Cz2o4U8ujS
#wwmsrocks raised almost $500 with a bake sale to donate to @RedCross to help victims of Hurricane Maria! #edisonk12 https://t.co/gQquuRAWUC	rescue_volunteering_or_donation_effort	wwmsrocks raised almost $500 with a bake sale to donate to to help victims of Hurricane Maria! edisonk12	#wwmsrocks raised almost $500 with a bake sale to donate to @RedCross to help victims of Hurricane Maria! #edisonk12 https://t.co/gQquuRAWUC
Puerto Rico's slooooow recovery in three graphs: https://t.co/sBJuWlPqZR	not_humanitarian	Puerto Rico's slooooow recovery in three graphs:	Puerto Rico's slooooow recovery in three graphs: https://t.co/sBJuWlPqZR
McKee HS Key Club students designing posters and collecting goods for their Puerto Rico relief service project. https://t.co/rp6GWJRL8u	rescue_volunteering_or_donation_effort	McKee HS Key Club students designing posters and collecting goods for their Puerto Rico relief service project.	McKee HS Key Club students designing posters and collecting goods for their Puerto Rico relief service project. https://t.co/rp6GWJRL8u
@kimburgo from Catholic Charities USA is at a warehouse in Puerto Rico where supplies arrive #HealPuertoRico https://t.co/In4QWciWsx	rescue_volunteering_or_donation_effort	from Catholic Charities USA is at a warehouse in Puerto Rico where supplies arrive HealPuertoRico	@kimburgo from Catholic Charities USA is at a warehouse in Puerto Rico where supplies arrive #HealPuertoRico https://t.co/In4QWciWsx
Team Revolution students leading the way on hurricane relief for Puerto Rico. #WildcatPride https://t.co/KY7dr6AbPI	rescue_volunteering_or_donation_effort	Team Revolution students leading the way on hurricane relief for Puerto Rico. WildcatPride	Team Revolution students leading the way on hurricane relief for Puerto Rico. #WildcatPride https://t.co/KY7dr6AbPI
Boys loading a truck- boxes bound for Puerto Rico! #collegiatenyc #collegiatecares https://t.co/spcaPuT5PJ	rescue_volunteering_or_donation_effort	Boys loading a truck- boxes bound for Puerto Rico! collegiatenyc collegiatecares	Boys loading a truck- boxes bound for Puerto Rico! #collegiatenyc #collegiatecares https://t.co/spcaPuT5PJ
RT @nikki_lafrance: St. Kitts âž Barbados âž St. Lucia âž Puerto Rico missing my travel partner way too much https://t.co/odcPo66ADU	not_humanitarian	St. Kitts ➝ Barbados ➝ St. Lucia ➝ Puerto Rico missing my travel partner way too much	St. Kitts ➝ Barbados ➝ St. Lucia ➝ Puerto Rico missing my travel partner way too much https://t.co/odcPo66ADU
PROPERTY OF THE WEEK: Duplex for sale in Puerto Rico, West Hill, Gran Canaria https://t.co/8QcHnmjZZN https://t.co/tyOU2ylsmv	not_humanitarian	PROPERTY OF THE WEEK: Duplex for sale in Puerto Rico, West Hill, Gran Canaria	PROPERTY OF THE WEEK: Duplex for sale in Puerto Rico, West Hill, Gran Canaria https://t.co/8QcHnmjZZN https://t.co/tyOU2ylsmv
LOOK cute faces! Need forever home. @HonorAnimal Rescue has 24 homeless dogs/cats from St. Croix #HurricaneMaria. https://t.co/yL8wriV6HI	not_humanitarian	LOOK cute faces! Need forever home. Rescue has 24 homeless dogs/cats from St. Croix HurricaneMaria.	LOOK cute faces! Need forever home. @HonorAnimal Rescue has 24 homeless dogs/cats from St. Croix #HurricaneMaria. https://t.co/yL8wriV6HI
It’s been 1 year since we left for beauuuutiful Puerto RicoὠD἟5἟7 https://t.co/7Ben4Mer76	not_humanitarian	It's been 1 year since we left for beauuuutiful Puerto RicoὠD἟5἟7	It's been 1 year since we left for beauuuutiful Puerto RicoὠD἟5἟7 https://t.co/7Ben4Mer76
RT @Scavino45: President Donald J. Trump Amends Puerto Rico Disaster Declaration https://t.co/iqk7CWlNe7	not_humanitarian	President Donald J. Trump Amends Puerto Rico Disaster Declaration	President Donald J. Trump Amends Puerto Rico Disaster Declaration https://t.co/iqk7CWlNe7
RT @LuisArroyoJr08: My staff at the ALSO coat drive, benefiting hurricane Maria refugees. https://t.co/a6laAspFf9	rescue_volunteering_or_donation_effort	My staff at the ALSO coat drive, benefiting hurricane Maria refugees.	My staff at the ALSO coat drive, benefiting hurricane Maria refugees. https://t.co/a6laAspFf9
Submitted applications to volunteer in Puerto Rico. Hopefully they'll get back to me. https://t.co/TyTw1IrlO6	rescue_volunteering_or_donation_effort	Submitted applications to volunteer in Puerto Rico. Hopefully they'll get back to me.	Submitted applications to volunteer in Puerto Rico. Hopefully they'll get back to me. https://t.co/TyTw1IrlO6
RT @HHSGov: Readout of Acting HHS Secretary Hargan's Visit to Puerto Rico: https://t.co/7QoWpIbo6s https://t.co/VmcYO3Ocxy	not_humanitarian	Readout of Acting HHS Secretary Hargan's Visit to Puerto Rico:	Readout of Acting HHS Secretary Hargan's Visit to Puerto Rico: https://t.co/7QoWpIbo6s https://t.co/VmcYO3Ocxy
RT @nguyen_vbcps: Our newest student sharing about Puerto Rico. #VBProvidencePride #VBHasJoy @Providence_ES https://t.co/0y4wtKbm95	not_humanitarian	Our newest student sharing about Puerto Rico. VBProvidencePride VBHasJoy	Our newest student sharing about Puerto Rico. #VBProvidencePride #VBHasJoy @Providence_ES https://t.co/0y4wtKbm95
Period 2&amp;3 donating supplies for Puerto Rico ἟5἟7 https://t.co/aPWt6GoC1W	rescue_volunteering_or_donation_effort	Period 2&3 donating supplies for Puerto Rico ἟5἟7	Period 2&3 donating supplies for Puerto Rico ἟5἟7 https://t.co/aPWt6GoC1W
@TheRickyDavila so we took a trip to Puerto Rico and came bag with empty luggage. Thanks for your work ἟5἟7✊ἿC https://t.co/LQ3vVYIiAb	not_humanitarian	so we took a trip to Puerto Rico and came bag with empty luggage. Thanks for your work ἟5἟7 raised_fist ἿC	@TheRickyDavila so we took a trip to Puerto Rico and came bag with empty luggage. Thanks for your work ἟5἟7✊ἿC https://t.co/LQ3vVYIiAb
New Ways Employment and Resource Center will be having an orientation for persons affected by Hurricane Maria. https://t.co/Cl6QltSWGi	not_humanitarian	New Ways Employment and Resource Center will be having an orientation for persons affected by Hurricane Maria.	New Ways Employment and Resource Center will be having an orientation for persons affected by Hurricane Maria. https://t.co/Cl6QltSWGi
Every liberals fav FDR was absolutely terrorizing Puerto Rico with his New Deal policies. https://t.co/6hjoiSmXNN	not_humanitarian	Every liberals fav FDR was absolutely terrorizing Puerto Rico with his New Deal policies.	Every liberals fav FDR was absolutely terrorizing Puerto Rico with his New Deal policies. https://t.co/6hjoiSmXNN
RT @pashulman: Calvin Coolidge knew where Puerto Rico was in 1928 https://t.co/bqVuAGukNd	not_humanitarian	Calvin Coolidge knew where Puerto Rico was in 1928	Calvin Coolidge knew where Puerto Rico was in 1928 https://t.co/bqVuAGukNd
á½8 from @flipphonempls QUEENS UNITED/REINAS UNIDAS: A Drag Show For Puerto Rico tonight (á½8for Flip Phone/@citypages) https://t.co/6bLbi0JjcA	not_humanitarian	὏8 from QUEENS UNITED/REINAS UNIDAS: A Drag Show For Puerto Rico tonight (὏8for Flip Phone/)	὏8 from @flipphonempls QUEENS UNITED/REINAS UNIDAS: A Drag Show For Puerto Rico tonight (὏8for Flip Phone/@citypages) https://t.co/6bLbi0JjcA
Here are some more photos if Utuado almost two months after Hurricane Maria. Cleanup efforts at a stand still. https://t.co/e7y9aNIc6K	infrastructure_and_utility_damage	Here are some more photos if Utuado almost two months after Hurricane Maria. Cleanup efforts at a stand still.	Here are some more photos if Utuado almost two months after Hurricane Maria. Cleanup efforts at a stand still. https://t.co/e7y9aNIc6K
Read Chairman @AjitPaiFCC's statement from his recent visit to Puerto Rico #PRseLevanta https://t.co/wk06CVPydr	not_humanitarian	Read Chairman 's statement from his recent visit to Puerto Rico PRseLevanta	Read Chairman @AjitPaiFCC's statement from his recent visit to Puerto Rico #PRseLevanta https://t.co/wk06CVPydr
Our own Rebecca Newmanâ€”Excited to help in @Dreamforce service project. Filling backpacks for Puerto Rico! #DF17 #HLS https://t.co/h2xbQcSNAc	rescue_volunteering_or_donation_effort	Our own Rebecca Newman—Excited to help in service project. Filling backpacks for Puerto Rico! DF17 HLS	Our own Rebecca Newman—Excited to help in @Dreamforce service project. Filling backpacks for Puerto Rico! #DF17 #HLS https://t.co/h2xbQcSNAc
Volunteers at #Df17 packing school materials and hygiene products that will go to Puerto Rico! #solvis https://t.co/ys273zp75p	rescue_volunteering_or_donation_effort	Volunteers at Df17 packing school materials and hygiene products that will go to Puerto Rico! solvis	Volunteers at #Df17 packing school materials and hygiene products that will go to Puerto Rico! #solvis https://t.co/ys273zp75p
AAAAAAAAAA IT GOT TO PUERTO RICO SAFELY, FINALY!!SUPPERRR HAPPY WITH THESE!!!! @NaomiRomeroArt THANK YOU A LOT https://t.co/3NgDQZXu8U	not_humanitarian	AAAAAAAAAA IT GOT TO PUERTO RICO SAFELY, FINALY!!SUPPERRR HAPPY WITH THESE!!!! THANK YOU A LOT	AAAAAAAAAA IT GOT TO PUERTO RICO SAFELY, FINALY!!SUPPERRR HAPPY WITH THESE!!!! @NaomiRomeroArt THANK YOU A LOT https://t.co/3NgDQZXu8U
RT @StCharlesHS: @StCharlesHS Key Club organizing school wide donations to send to Puerto Rico https://t.co/dufj0rHR5O	rescue_volunteering_or_donation_effort	Key Club organizing school wide donations to send to Puerto Rico	@StCharlesHS Key Club organizing school wide donations to send to Puerto Rico https://t.co/dufj0rHR5O
@Burgstudco #ReedsburgPride Pancakes for Puerto Rico today. https://t.co/RrfS8KgmRy	not_humanitarian	ReedsburgPride Pancakes for Puerto Rico today.	@Burgstudco #ReedsburgPride Pancakes for Puerto Rico today. https://t.co/RrfS8KgmRy
Taking the stage again, @LuisFonsi dedicating his first song to Puerto Rico! #DF17 https://t.co/YqSnPWu2LA	not_humanitarian	Taking the stage again, dedicating his first song to Puerto Rico! DF17	Taking the stage again, @LuisFonsi dedicating his first song to Puerto Rico! #DF17 https://t.co/YqSnPWu2LA
@Generac @AndrewEng Private company buys 26 Generac generators for employees without power in Puerto Rico! https://t.co/E86Y1fzGVe	not_humanitarian	Private company buys 26 Generac generators for employees without power in Puerto Rico!	@Generac @AndrewEng Private company buys 26 Generac generators for employees without power in Puerto Rico! https://t.co/E86Y1fzGVe
God I miss Puerto Rico so much :( I wanna go back home https://t.co/5bsbJ3IISo	not_humanitarian	God I miss Puerto Rico so much :( I wanna go back home	God I miss Puerto Rico so much :( I wanna go back home https://t.co/5bsbJ3IISo
National Guard assisting Puerto Rico ἟5἟7 Still a long road back. Keep them in prayer ὤFἿC https://t.co/q2LzupeRjy	rescue_volunteering_or_donation_effort	National Guard assisting Puerto Rico ἟5἟7 Still a long road back. Keep them in prayer ὤFἿC	National Guard assisting Puerto Rico ἟5἟7 Still a long road back. Keep them in prayer ὤFἿC https://t.co/q2LzupeRjy
Soldiers from the South Carolina National Guard as well as soldiers from other states return from Puerto Rico. @WLTX https://t.co/26JC9oC7Lv	rescue_volunteering_or_donation_effort	Soldiers from the South Carolina National Guard as well as soldiers from other states return from Puerto Rico.	Soldiers from the South Carolina National Guard as well as soldiers from other states return from Puerto Rico. @WLTX https://t.co/26JC9oC7Lv
So honored to have met this amazing Latina from MayagÃ¼ez, Puerto Rico. https://t.co/TndSM2akRF	not_humanitarian	So honored to have met this amazing Latina from Mayagüez, Puerto Rico.	So honored to have met this amazing Latina from Mayagüez, Puerto Rico. https://t.co/TndSM2akRF
Happy Birthday Chance! May all your wishes come true. So proud of you. From Puerto Rico â¤ï¸á½‰9 @chanceperez @InRealLife https://t.co/UBYytRhlrS	not_humanitarian	Happy Birthday Chance! May all your wishes come true. So proud of you. From Puerto Rico red_heart Ὁ9	Happy Birthday Chance! May all your wishes come true. So proud of you. From Puerto Rico ❤️Ὁ9 @chanceperez @InRealLife https://t.co/UBYytRhlrS
RT @MrDemers130: Salsa lessons with Mrs. DeAguiar at the Puerto Rico fundraiser! https://t.co/7ChAlmcXx0	not_humanitarian	Salsa lessons with Mrs. DeAguiar at the Puerto Rico fundraiser!	Salsa lessons with Mrs. DeAguiar at the Puerto Rico fundraiser! https://t.co/7ChAlmcXx0
Donated supplies for Puerto Rico stuck in Tampa storage facility https://t.co/ybL9itxvA6 https://t.co/1wagsTukbo	rescue_volunteering_or_donation_effort	Donated supplies for Puerto Rico stuck in Tampa storage facility	Donated supplies for Puerto Rico stuck in Tampa storage facility https://t.co/ybL9itxvA6 https://t.co/1wagsTukbo
I’m never gonna forget this when I was in Puerto Rico just tryn enjoy the Mud Race festival and ὠ2ὠ2ὠ2 https://t.co/kDp7auB1wr	not_humanitarian	I'm never gonna forget this when I was in Puerto Rico just tryn enjoy the Mud Race festival and ὠ2ὠ2ὠ2	I'm never gonna forget this when I was in Puerto Rico just tryn enjoy the Mud Race festival and ὠ2ὠ2ὠ2 https://t.co/kDp7auB1wr
RT @rootmess: ·Ω™8Hurricane Irma: a useful checklist·Ω™8 PLEASE SPREAD &amp; KEEP SAFE https://t.co/BS1loU3HmU	other_relevant_information	·ΩTM8Hurricane Irma: a useful checklist·ΩTM8 PLEASE SPREAD & KEEP SAFE	·ΩTM8Hurricane Irma: a useful checklist·ΩTM8 PLEASE SPREAD & KEEP SAFE https://t.co/BS1loU3HmU
RT @AmichaiStein1: #BREAKING: Hurricane Irma destroys '95%' of French part of Caribbean island St Martin: official https://t.co/xPfMKJJIcJ	infrastructure_and_utility_damage	BREAKING: Hurricane Irma destroys '95%' of French part of Caribbean island St Martin: official	#BREAKING: Hurricane Irma destroys '95%' of French part of Caribbean island St Martin: official https://t.co/xPfMKJJIcJ
RT @Live5News: New track puts Hurricane Irma near SC coast by Monday as Cat. 2 or 3 https://t.co/111B28ikoF #chsnews https://t.co/Wll46t16Gs	other_relevant_information	New track puts Hurricane Irma near SC coast by Monday as Cat. 2 or 3 chsnews	New track puts Hurricane Irma near SC coast by Monday as Cat. 2 or 3 https://t.co/111B28ikoF #chsnews https://t.co/Wll46t16Gs
RT @noblemd1: 11 PM Wed (6 Sep) #Irma #HurricaneIrma position &amp; forecast report. #Hurricane #NOAA #ECMWF #GFS https://t.co/Aps3jkoh33	other_relevant_information	11 PM Wed (6 Sep) Irma HurricaneIrma position & forecast report. Hurricane NOAA ECMWF GFS	11 PM Wed (6 Sep) #Irma #HurricaneIrma position & forecast report. #Hurricane #NOAA #ECMWF #GFS https://t.co/Aps3jkoh33
RT @EricYutzy: Pictures m sent to our newsroom from St. Maarten after Hurricane Irma initial impact. https://t.co/jTfHdvE5fy	infrastructure_and_utility_damage	Pictures m sent to our newsroom from St. Maarten after Hurricane Irma initial impact.	Pictures m sent to our newsroom from St. Maarten after Hurricane Irma initial impact. https://t.co/jTfHdvE5fy
Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR	infrastructure_and_utility_damage	Florida has been destroyed by Hurricane Irma...	Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR
RT @KUAdirect: The 8 p.m. forecast models continue to hold steady for Hurricane #Irma. #tropics https://t.co/6vxJOpOKhS	other_relevant_information	The 8 p.m. forecast models continue to hold steady for Hurricane Irma. tropics	The 8 p.m. forecast models continue to hold steady for Hurricane #Irma. #tropics https://t.co/6vxJOpOKhS
Hurricane Irma: 5-Day Uncertainty Track Image and 34-Knot Wind Speed Probabilities https://t.co/hLkXhWMDpF https://t.co/iiJ7wKpZ0z	other_relevant_information	Hurricane Irma: 5-Day Uncertainty Track Image and 34-Knot Wind Speed Probabilities	Hurricane Irma: 5-Day Uncertainty Track Image and 34-Knot Wind Speed Probabilities https://t.co/hLkXhWMDpF https://t.co/iiJ7wKpZ0z
"RT @B911Nature: ""Barbuda is practicably uninhabitable” after Cat. 5 Hurricane Irma - PM Gaston Browne https://t.co/S0uLTXaxyp"	infrastructure_and_utility_damage	"""Barbuda is practicably uninhabitable"" after Cat. 5 Hurricane Irma - PM Gaston Browne"	"""Barbuda is practicably uninhabitable"" after Cat. 5 Hurricane Irma - PM Gaston Browne https://t.co/S0uLTXaxyp"
